1,2023-01-02 00:00:00
1,2023-01-02 00:05:00
1,2023-01-02 00:10:00
1,2023-01-02 00:15:00
1,2023-01-02 00:20:00
1,2023-01-02 00:25:00
1,2023-01-02 00:30:00
1,2023-01-02 00:35:00
1,2023-01-02 00:40:00
1,2023-01-02 00:45:00
1,2023-01-02 00:50:00
1,2023-01-02 00:55:00
1,2023-01-02 01:00:00
1,2023-01-02 01:05:00
2,2023-01-03 00:00:00
2,2023-01-03 00:05:00
2,2023-01-03 00:10:00
2,2023-01-03 00:15:00
2,2023-01-03 00:20:00
2,2023-01-03 00:25:00
2,2023-01-03 00:30:00
2,2023-01-03 00:35:00
2,2023-01-03 00:40:00
2,2023-01-03 00:45:00
2,2023-01-03 00:50:00
2,2023-01-03 00:55:00
2,2023-01-03 01:00:00
2,2023-01-03 01:05:00
3,2023-01-04 00:00:00
3,2023-01-04 00:05:00
3,2023-01-04 00:10:00
3,2023-01-04 00:15:00
3,2023-01-04 00:20:00
3,2023-01-04 00:25:00
3,2023-01-04 00:30:00
3,2023-01-04 00:35:00
3,2023-01-04 00:40:00
3,2023-01-04 00:45:00
3,2023-01-04 00:50:00
3,2023-01-04 00:55:00
3,2023-01-04 01:00:00
3,2023-01-04 01:05:00
4,2023-01-05 00:00:00
4,2023-01-05 00:05:00
4,2023-01-05 00:10:00
4,2023-01-05 00:15:00
4,2023-01-05 00:20:00
4,2023-01-05 00:25:00
4,2023-01-05 00:30:00
4,2023-01-05 00:35:00
4,2023-01-05 00:40:00
4,2023-01-05 00:45:00
4,2023-01-05 00:50:00
4,2023-01-05 00:55:00
4,2023-01-05 01:00:00
4,2023-01-05 01:05:00
5,2023-01-12 00:00:00
5,2023-01-12 00:05:00
5,2023-01-12 00:10:00
5,2023-01-12 00:15:00
5,2023-01-12 00:20:00
5,2023-01-12 00:25:00
5,2023-01-12 00:30:00
5,2023-01-12 00:35:00
5,2023-01-12 00:40:00
5,2023-01-12 00:45:00
5,2023-01-12 00:50:00
5,2023-01-12 00:55:00
5,2023-01-12 01:00:00
5,2023-01-12 01:05:00
6,2023-01-13 00:00:00
6,2023-01-13 00:05:00
6,2023-01-13 00:10:00
6,2023-01-13 00:15:00
6,2023-01-13 00:20:00
6,2023-01-13 00:25:00
6,2023-01-13 00:30:00
6,2023-01-13 00:35:00
6,2023-01-13 00:40:00
6,2023-01-13 00:45:00
6,2023-01-13 00:50:00
6,2023-01-13 00:55:00
6,2023-01-13 01:00:00
6,2023-01-13 01:05:00
7,2023-01-14 00:00:00
7,2023-01-14 00:05:00
7,2023-01-14 00:10:00
7,2023-01-14 00:15:00
7,2023-01-14 00:20:00
7,2023-01-14 00:25:00
7,2023-01-14 00:30:00
7,2023-01-14 00:35:00
7,2023-01-14 00:40:00
7,2023-01-14 00:45:00
7,2023-01-14 00:50:00
7,2023-01-14 00:55:00
7,2023-01-14 01:00:00
7,2023-01-14 01:05:00
8,2023-01-15 00:00:00
8,2023-01-15 00:05:00
8,2023-01-15 00:10:00
8,2023-01-15 00:15:00
8,2023-01-15 00:20:00
8,2023-01-15 00:25:00
8,2023-01-15 00:30:00
8,2023-01-15 00:35:00
8,2023-01-15 00:40:00
8,2023-01-15 00:45:00
8,2023-01-15 00:50:00
8,2023-01-15 00:55:00
8,2023-01-15 01:00:00
8,2023-01-15 01:05:00
